driver_id,vehicle_id,age,driving_experience_yr,past_claims,traffic_violations,vehicle_type,vehicle_age_yr,engine_cc,avg_speed_kmh,harsh_braking_per100km,rapid_accel_per100km,cornering_force_avg_g,speeding_pct,night_driving_pct,total_trips,avg_trip_km,trip_completeness_pct,unverified_trips,days_since_policy_start,onboarding_phase,risk_score,risk_category,risk_label
DRV2914,VEH2914,37,16,0,0,Two-Wheeler,2,125,65.3,5.54,4.1,0.449,10.1,34.3,20,32.8,54.2,13,62,0,0.6956,High Risk,2
DRV2915,VEH2915,45,18,0,2,Hatchback,11,2000,61.7,12.2,11.12,0.246,22.6,37.0,28,6.8,42.5,9,161,1,0.8232,High Risk,2
DRV2916,VEH2916,38,15,1,1,Hatchback,1,1800,37.7,7.49,2.19,0.262,13.0,32.1,118,51.7,45.6,13,274,1,0.666,High Risk,2
DRV2917,VEH2917,59,25,2,1,Sedan,15,1500,29.3,1.86,14.46,0.356,11.1,25.5,21,52.6,60.5,9,48,0,0.4718,Medium Risk,1
DRV2918,VEH2918,33,9,0,0,Hatchback,1,1200,61.8,3.45,5.73,0.459,23.5,11.2,51,43.3,97.2,10,232,1,0.3731,Medium Risk,1
DRV2919,VEH2919,48,0,0,0,Hatchback,12,1800,90.2,7.67,10.72,0.395,20.6,34.8,22,26.4,60.6,13,208,1,0.5481,Medium Risk,1
DRV2920,VEH2920,37,2,1,0,SUV,13,1400,57.5,5.61,9.61,0.311,28.3,16.5,48,19.9,64.5,13,193,1,0.4708,Medium Risk,1
DRV2921,VEH2921,27,1,1,1,Hatchback,5,2000,51.0,10.3,2.55,0.132,1.9,37.7,11,21.0,57.8,6,300,1,0.679,High Risk,2
DRV2922,VEH2922,35,4,3,1,SUV,6,1200,64.6,1.97,9.57,0.502,15.6,42.2,92,21.8,47.0,0,230,1,0.7532,High Risk,2
DRV2923,VEH2923,35,0,0,1,Sedan,10,2000,70.6,6.46,5.24,0.337,0.7,47.6,80,6.0,90.6,3,157,1,0.4081,Medium Risk,1
DRV2924,VEH2924,24,4,3,2,Hatchback,6,1500,53.1,13.21,6.85,0.548,45.0,45.1,92,24.9,89.2,11,35,0,0.7736,High Risk,2
DRV2925,VEH2925,38,7,0,1,Sedan,1,1400,68.7,6.63,3.7,0.541,42.9,40.6,79,37.4,75.9,13,193,1,0.5691,Medium Risk,1
DRV2926,VEH2926,25,6,1,1,Sedan,13,2000,50.6,10.74,3.22,0.368,27.9,33.7,99,32.9,83.6,13,171,1,0.5301,Medium Risk,1
DRV2927,VEH2927,47,5,1,0,SUV,0,800,89.2,4.82,3.05,0.548,14.9,16.5,98,54.3,82.6,14,110,1,0.4063,Medium Risk,1
DRV2928,VEH2928,40,12,2,1,Hatchback,2,2000,28.5,5.12,5.1,0.348,3.4,35.9,113,11.4,75.5,9,309,1,0.3727,Medium Risk,1
DRV2929,VEH2929,58,2,0,0,SUV,15,1500,40.6,10.96,2.83,0.404,1.5,30.7,31,15.5,53.3,4,321,1,0.6779,High Risk,2
DRV2930,VEH2930,24,2,0,1,SUV,4,1000,59.0,2.61,3.67,0.533,38.2,2.8,93,38.0,88.3,15,303,1,0.4276,Medium Risk,1
DRV2931,VEH2931,58,9,3,2,Hatchback,10,1500,67.1,15.16,13.65,0.189,27.8,27.5,88,25.9,43.9,1,7,0,0.7579,High Risk,2
DRV2932,VEH2932,49,26,0,0,Sedan,15,1800,63.9,13.26,14.81,0.167,5.7,23.8,12,29.9,65.6,11,87,0,0.5123,Medium Risk,1
DRV2933,VEH2933,50,14,0,2,Sedan,10,1800,79.5,16.39,8.65,0.257,6.8,27.0,119,53.3,68.3,2,234,1,0.5555,Medium Risk,1
DRV2934,VEH2934,22,2,0,0,Sedan,6,2000,77.7,15.6,4.39,0.067,21.2,0.5,75,27.7,45.2,12,97,1,0.7239,High Risk,2
DRV2935,VEH2935,52,2,1,2,Hatchback,6,2000,89.3,12.07,7.23,0.172,27.3,40.6,40,46.1,65.3,7,199,1,0.5817,Medium Risk,1
DRV2936,VEH2936,21,0,0,1,Hatchback,6,1400,44.7,5.47,7.14,0.396,9.2,33.2,21,39.8,78.2,6,51,0,0.4097,Medium Risk,1
DRV2937,VEH2937,38,2,3,1,Hatchback,13,1200,47.0,11.56,5.77,0.473,22.2,20.0,46,7.2,76.8,8,104,1,0.575,Medium Risk,1
DRV2938,VEH2938,53,1,0,0,Hatchback,4,1500,33.8,7.81,5.77,0.246,44.3,39.2,55,44.5,76.5,15,105,1,0.4859,Medium Risk,1
DRV2939,VEH2939,20,1,0,1,Hatchback,5,1000,39.2,17.07,12.02,0.511,30.8,28.7,72,41.9,66.3,1,260,1,0.688,High Risk,2
DRV2940,VEH2940,27,0,0,0,Two-Wheeler,13,100,35.4,11.81,13.13,0.497,43.7,29.7,86,13.8,44.4,5,29,0,0.771,High Risk,2
DRV2941,VEH2941,34,14,1,1,Sedan,7,2000,56.9,10.63,7.77,0.528,36.1,35.0,110,37.1,70.8,8,67,0,0.6396,High Risk,2
DRV2942,VEH2942,27,6,1,1,Sedan,8,800,43.1,12.28,15.86,0.11,14.9,16.4,10,43.8,62.8,2,92,1,0.5126,Medium Risk,1
DRV2943,VEH2943,20,1,3,0,Hatchback,3,1400,42.5,2.5,1.73,0.064,7.6,31.7,66,37.6,70.3,15,262,1,0.243,Low Risk,0
DRV2944,VEH2944,43,0,0,1,Van,4,800,85.1,10.71,1.1,0.502,41.4,5.9,15,13.8,66.2,12,140,1,0.5216,Medium Risk,1
DRV2945,VEH2945,49,21,2,0,Sedan,10,1500,92.8,2.52,2.23,0.22,15.5,40.0,34,21.6,48.0,11,23,0,0.6827,High Risk,2
DRV2946,VEH2946,46,11,1,2,Sedan,8,1200,91.2,2.64,4.02,0.389,8.4,11.8,30,8.2,96.5,6,257,1,0.373,Medium Risk,1
DRV2947,VEH2947,33,11,0,0,Two-Wheeler,1,150,33.2,6.56,10.09,0.411,14.9,19.6,34,31.2,75.6,7,327,1,0.4099,Medium Risk,1
DRV2948,VEH2948,24,0,0,0,SUV,11,1000,32.1,10.41,14.64,0.497,44.1,42.9,114,46.3,56.2,12,321,1,0.6899,High Risk,2
DRV2949,VEH2949,35,15,2,2,Hatchback,4,1000,34.3,11.66,10.19,0.102,15.1,30.7,56,28.7,81.2,2,287,1,0.4954,Medium Risk,1
DRV2950,VEH2950,29,1,2,2,Van,11,1400,28.0,17.82,4.28,0.531,29.1,8.9,37,26.4,94.2,2,92,1,0.6336,High Risk,2
DRV2951,VEH2951,54,32,2,1,Sedan,13,1800,40.3,9.71,15.65,0.138,35.2,20.8,67,4.6,75.8,10,276,1,0.5982,Medium Risk,1
DRV2952,VEH2952,49,5,0,1,Van,12,1500,55.7,11.29,6.51,0.468,7.7,22.4,67,46.6,55.7,11,238,1,0.7719,High Risk,2
DRV2953,VEH2953,56,4,3,0,SUV,1,800,46.2,2.01,5.09,0.268,39.0,24.3,52,45.9,74.7,2,132,1,0.4018,Medium Risk,1
DRV2954,VEH2954,26,5,2,2,Hatchback,13,1000,82.1,8.33,12.45,0.446,34.2,5.3,115,34.7,95.3,15,342,1,0.6578,High Risk,2
DRV2955,VEH2955,57,22,2,1,Hatchback,11,1500,44.5,3.46,14.18,0.193,20.4,26.2,63,36.1,43.3,1,311,1,0.7146,High Risk,2
DRV2956,VEH2956,22,0,3,0,Sedan,10,1400,62.5,17.67,3.58,0.315,26.8,13.9,14,35.2,98.3,4,51,0,0.5604,Medium Risk,1
DRV2957,VEH2957,23,0,1,0,Van,15,2000,71.4,17.95,13.98,0.363,43.6,13.2,41,53.5,52.4,9,116,1,0.6795,High Risk,2
DRV2958,VEH2958,27,2,2,2,Sedan,4,1200,32.3,10.43,0.94,0.208,28.3,42.1,34,15.6,41.2,15,232,1,0.8057,High Risk,2
DRV2959,VEH2959,53,28,0,1,SUV,5,2000,86.3,15.52,13.79,0.516,22.7,48.5,21,32.3,67.8,3,365,1,0.7407,High Risk,2
DRV2960,VEH2960,34,8,1,2,Hatchback,4,1800,42.7,6.07,13.01,0.343,19.1,35.7,79,41.6,90.6,8,278,1,0.5455,Medium Risk,1
DRV2961,VEH2961,28,3,1,0,SUV,4,1200,52.7,13.63,15.66,0.395,25.4,5.1,12,21.5,62.1,15,115,1,0.6085,Medium Risk,1
DRV2962,VEH2962,37,2,3,1,Hatchback,13,800,54.4,1.78,5.8,0.21,17.7,33.7,105,52.4,60.6,7,300,1,0.4007,Medium Risk,1
DRV2963,VEH2963,37,0,3,1,Hatchback,14,2000,71.2,9.68,10.74,0.483,24.4,44.8,37,24.9,87.4,9,264,1,0.689,High Risk,2
DRV2964,VEH2964,60,15,1,1,Sedan,6,800,63.7,0.56,3.79,0.31,14.9,40.2,93,48.1,91.2,9,219,1,0.3564,Medium Risk,1
DRV2965,VEH2965,41,6,2,0,Sedan,0,1500,33.3,0.86,14.45,0.248,27.8,41.8,11,51.2,81.2,8,229,1,0.4649,Medium Risk,1
DRV2966,VEH2966,23,0,0,1,Hatchback,5,800,74.2,4.58,6.9,0.152,18.3,9.8,17,36.6,89.5,1,222,1,0.3265,Low Risk,0
DRV2967,VEH2967,43,16,1,0,Sedan,3,1200,60.8,15.03,15.11,0.297,14.3,29.2,97,35.4,74.4,9,301,1,0.5999,Medium Risk,1
DRV2968,VEH2968,51,5,0,0,Two-Wheeler,5,200,41.8,3.48,9.54,0.264,7.1,34.3,118,36.0,95.5,5,262,1,0.3411,Low Risk,0
DRV2969,VEH2969,23,0,1,0,SUV,11,1400,79.4,15.54,14.6,0.08,26.6,28.0,33,50.9,86.7,6,151,1,0.6057,Medium Risk,1
DRV2970,VEH2970,57,35,0,0,Hatchback,10,2000,54.7,13.86,14.01,0.148,40.2,47.7,34,16.9,40.9,9,245,1,0.6718,High Risk,2
DRV2971,VEH2971,56,17,3,0,Sedan,15,800,73.1,5.11,10.97,0.444,33.7,32.2,114,9.3,98.9,13,209,1,0.6147,Medium Risk,1
DRV2972,VEH2972,24,0,1,2,Hatchback,5,1200,91.2,10.22,8.97,0.53,34.4,35.4,66,16.5,67.4,3,93,1,0.6837,High Risk,2
DRV2973,VEH2973,20,0,0,0,Hatchback,5,1000,68.1,17.83,6.43,0.248,27.1,33.2,53,43.2,88.9,10,330,1,0.5679,Medium Risk,1
DRV2974,VEH2974,30,3,3,0,Hatchback,12,2000,85.1,11.27,11.25,0.315,20.4,45.1,54,33.0,57.8,2,341,1,0.7434,High Risk,2
DRV2975,VEH2975,27,2,1,1,Van,4,1500,78.3,7.0,4.93,0.199,10.9,29.9,101,9.9,42.2,15,178,1,0.7724,High Risk,2
DRV2976,VEH2976,52,8,3,2,Hatchback,15,1500,66.4,7.94,1.01,0.269,29.4,37.0,98,49.5,48.0,14,92,1,0.6677,High Risk,2
DRV2977,VEH2977,60,13,0,2,Hatchback,14,800,83.6,4.45,3.32,0.1,28.3,22.5,108,31.7,48.2,7,66,0,0.6514,High Risk,2
DRV2978,VEH2978,24,0,2,1,Sedan,1,2000,73.4,12.96,4.78,0.398,0.6,36.0,92,42.0,88.7,2,122,1,0.4916,Medium Risk,1
DRV2979,VEH2979,54,29,1,1,SUV,10,2000,63.8,6.42,14.36,0.439,0.4,28.8,119,25.0,62.8,14,176,1,0.5257,Medium Risk,1
DRV2980,VEH2980,34,7,3,0,Two-Wheeler,0,110,78.0,10.01,1.36,0.405,3.2,44.8,74,43.5,87.5,6,123,1,0.4437,Medium Risk,1
DRV2981,VEH2981,48,7,0,1,SUV,15,1000,32.9,11.27,11.52,0.274,14.0,19.5,58,31.1,62.4,13,362,1,0.5037,Medium Risk,1
DRV2982,VEH2982,24,2,1,0,SUV,14,1500,80.2,15.96,12.17,0.118,40.5,43.6,107,33.6,74.8,11,326,1,0.6846,High Risk,2
DRV2983,VEH2983,18,0,1,0,SUV,10,2000,34.7,16.97,7.71,0.414,23.0,31.4,20,48.3,45.3,5,298,1,0.7426,High Risk,2
DRV2984,VEH2984,39,2,0,2,Two-Wheeler,11,110,86.8,6.36,2.77,0.262,3.7,5.9,113,20.6,49.3,9,197,1,0.6647,High Risk,2
DRV2985,VEH2985,40,5,3,2,Two-Wheeler,9,160,81.3,17.65,4.51,0.146,19.1,19.3,92,23.8,59.0,13,207,1,0.7465,High Risk,2
DRV2986,VEH2986,47,28,2,2,SUV,14,1400,79.2,10.75,11.92,0.351,29.4,23.9,48,7.3,96.7,6,20,0,0.6646,High Risk,2
DRV2987,VEH2987,18,0,0,1,Hatchback,4,800,82.0,10.5,9.68,0.252,4.6,19.8,81,50.1,89.6,10,196,1,0.4475,Medium Risk,1
DRV2988,VEH2988,43,6,1,2,Hatchback,2,1200,87.9,13.62,11.49,0.298,2.2,44.1,46,37.8,53.8,14,284,1,0.6995,High Risk,2
DRV2989,VEH2989,52,23,1,1,Sedan,10,1000,58.0,17.81,8.45,0.206,28.0,9.7,52,36.5,85.6,8,323,1,0.5764,Medium Risk,1
DRV2990,VEH2990,19,0,1,2,Sedan,1,1800,84.2,14.29,15.21,0.517,3.8,6.4,31,16.1,79.4,0,234,1,0.6228,High Risk,2
DRV2991,VEH2991,32,6,0,1,SUV,0,1800,67.2,6.13,4.9,0.521,23.5,10.8,38,24.1,95.4,6,24,0,0.4343,Medium Risk,1
DRV2992,VEH2992,27,1,0,0,Sedan,13,1800,73.2,5.98,10.18,0.393,14.5,46.7,71,36.2,94.9,1,67,0,0.4976,Medium Risk,1
DRV2993,VEH2993,56,29,2,1,Van,6,1800,58.5,14.87,9.06,0.089,0.7,25.4,81,51.0,70.8,14,56,0,0.4728,Medium Risk,1
DRV2994,VEH2994,40,15,1,1,SUV,14,1200,84.5,7.09,13.62,0.31,16.6,35.2,80,45.9,71.1,10,353,1,0.5753,Medium Risk,1
DRV2995,VEH2995,47,11,1,1,Hatchback,5,1800,62.5,11.45,13.25,0.536,5.4,1.2,92,28.8,55.1,4,21,0,0.7423,High Risk,2
DRV2996,VEH2996,59,39,0,0,Sedan,8,2000,58.7,16.43,13.78,0.115,13.0,45.1,97,22.6,87.3,1,350,1,0.561,Medium Risk,1
DRV2997,VEH2997,38,9,0,2,SUV,15,1800,93.6,2.27,4.09,0.227,43.3,2.4,78,6.3,90.4,4,74,0,0.4191,Medium Risk,1
DRV2998,VEH2998,38,4,0,0,Hatchback,9,1200,37.9,4.99,12.32,0.238,13.9,0.3,46,51.5,76.1,12,283,1,0.3528,Medium Risk,1
DRV2999,VEH2999,54,15,0,0,Hatchback,12,1500,65.3,1.54,5.82,0.144,34.2,24.4,103,20.9,83.5,0,226,1,0.3382,Low Risk,0
DRV3000,VEH3000,36,16,0,0,SUV,0,800,31.6,5.83,3.51,0.16,16.9,1.0,45,45.1,92.4,6,197,1,0.2234,Low Risk,0
DRV3001,VEH3001,33,7,1,0,Sedan,14,800,69.5,4.4,9.42,0.504,23.9,13.8,53,40.4,89.4,0,187,1,0.4801,Medium Risk,1
DRV3002,VEH3002,53,7,3,0,Sedan,12,1500,90.7,16.53,6.16,0.392,23.6,16.2,20,51.9,78.2,1,6,0,0.6114,Medium Risk,1
DRV3003,VEH3003,20,1,2,1,Hatchback,11,1400,34.6,9.76,13.86,0.436,10.6,47.9,72,26.5,56.8,11,234,1,0.736,High Risk,2
DRV3004,VEH3004,57,8,2,2,SUV,8,800,37.9,7.7,5.57,0.516,2.5,34.8,14,16.7,91.4,10,305,1,0.4955,Medium Risk,1
DRV3005,VEH3005,51,31,1,1,Sedan,3,1000,51.9,10.13,11.59,0.356,40.0,15.9,69,54.3,60.1,7,222,1,0.5913,Medium Risk,1
DRV3006,VEH3006,26,2,0,1,Hatchback,13,1000,69.7,2.34,1.76,0.255,39.2,14.2,58,8.1,88.4,6,94,1,0.3671,Medium Risk,1
DRV3007,VEH3007,39,1,0,1,Sedan,7,800,63.1,11.64,11.0,0.209,25.8,17.1,84,12.2,66.3,10,290,1,0.5217,Medium Risk,1
DRV3008,VEH3008,54,4,1,0,Van,6,1500,63.4,14.51,9.36,0.157,31.8,2.6,68,25.5,63.9,3,24,0,0.4957,Medium Risk,1
DRV3009,VEH3009,46,2,0,1,Two-Wheeler,14,200,55.1,5.6,12.59,0.135,23.6,24.6,77,28.9,86.4,14,136,1,0.4667,Medium Risk,1
DRV3010,VEH3010,48,16,0,1,Two-Wheeler,15,110,36.4,8.62,0.89,0.545,44.8,46.1,10,25.2,85.9,6,184,1,0.5748,Medium Risk,1
DRV3011,VEH3011,42,16,0,2,Two-Wheeler,11,100,89.3,12.62,9.96,0.262,10.6,35.9,118,9.3,62.8,13,208,1,0.58,Medium Risk,1
DRV3012,VEH3012,57,23,0,1,SUV,14,1800,40.4,15.74,7.8,0.1,19.8,20.3,75,36.5,44.0,15,53,0,0.6582,High Risk,2
DRV3013,VEH3013,39,4,0,2,Two-Wheeler,3,110,94.6,7.43,7.22,0.366,2.2,3.6,26,35.7,53.1,11,67,0,0.7693,High Risk,2
DRV3014,VEH3014,40,0,0,2,Hatchback,11,2000,74.3,14.76,2.7,0.399,0.1,7.9,42,13.8,50.9,9,142,1,0.7981,High Risk,2
DRV3015,VEH3015,30,4,0,2,SUV,2,1800,39.1,14.44,8.0,0.34,33.0,45.0,20,6.1,74.2,4,359,1,0.6268,High Risk,2
DRV3016,VEH3016,26,2,2,0,Hatchback,2,2000,90.3,14.34,8.96,0.09,34.3,37.0,29,5.1,49.2,12,134,1,0.6546,High Risk,2
DRV3017,VEH3017,48,27,1,1,Sedan,10,2000,57.7,15.37,8.24,0.183,19.3,11.8,112,54.4,52.2,13,180,1,0.6636,High Risk,2
DRV3018,VEH3018,48,20,1,1,Hatchback,1,1200,93.3,8.31,3.83,0.391,40.2,29.8,104,43.4,50.2,12,227,1,0.7164,High Risk,2
DRV3019,VEH3019,50,12,2,0,Two-Wheeler,2,160,93.8,9.5,12.95,0.481,2.4,46.6,50,30.4,52.2,5,171,1,0.7903,High Risk,2
DRV3020,VEH3020,46,12,0,0,Sedan,14,1200,74.8,8.59,8.92,0.233,33.4,25.3,83,29.4,53.6,11,258,1,0.7327,High Risk,2
DRV3021,VEH3021,21,0,2,0,Van,14,800,74.4,7.67,10.11,0.372,16.0,5.3,46,10.0,98.7,2,22,0,0.4715,Medium Risk,1
DRV3022,VEH3022,51,8,1,2,SUV,12,1500,48.3,8.92,6.34,0.352,36.5,26.5,61,51.8,98.9,0,128,1,0.5568,Medium Risk,1
DRV3023,VEH3023,60,33,1,0,Hatchback,15,800,56.2,4.28,11.35,0.327,42.7,9.5,63,7.3,73.1,12,256,1,0.5142,Medium Risk,1
DRV3024,VEH3024,57,6,1,1,Two-Wheeler,9,150,67.4,5.77,9.46,0.365,22.6,48.4,54,49.8,75.7,5,54,0,0.5444,Medium Risk,1
DRV3025,VEH3025,24,5,2,2,Sedan,1,2000,28.9,2.52,13.72,0.53,31.2,16.5,80,5.9,74.1,13,168,1,0.57,Medium Risk,1
DRV3026,VEH3026,52,15,0,2,Sedan,2,1000,79.8,5.18,10.08,0.232,12.8,45.4,77,41.9,91.6,8,318,1,0.4768,Medium Risk,1
DRV3027,VEH3027,27,6,2,1,Van,0,1000,77.1,14.73,11.49,0.449,25.2,40.9,49,16.2,57.4,14,114,1,0.7751,High Risk,2
DRV3028,VEH3028,18,0,0,0,Hatchback,15,1200,75.0,12.7,9.97,0.152,30.1,32.6,71,35.4,49.6,3,127,1,0.8087,High Risk,2
DRV3029,VEH3029,58,28,2,0,Sedan,15,1400,63.2,17.88,9.68,0.393,24.9,31.3,75,40.9,94.3,2,160,1,0.6725,High Risk,2
DRV3030,VEH3030,59,11,1,1,Sedan,9,1500,82.8,3.01,10.62,0.292,40.5,41.1,97,23.1,61.9,15,304,1,0.5737,Medium Risk,1
DRV3031,VEH3031,23,1,0,1,Hatchback,5,1000,58.5,3.62,9.64,0.438,35.6,27.3,18,10.2,98.6,15,294,1,0.5232,Medium Risk,1
DRV3032,VEH3032,23,3,3,1,Van,6,1400,76.7,17.15,9.15,0.15,6.7,19.1,88,11.3,42.4,2,156,1,0.6865,High Risk,2
DRV3033,VEH3033,22,2,2,0,Sedan,11,800,72.3,8.83,10.74,0.132,38.3,35.4,52,13.1,50.3,8,259,1,0.762,High Risk,2
DRV3034,VEH3034,29,2,0,0,SUV,15,1800,68.5,8.29,9.83,0.295,14.8,43.0,60,6.7,62.2,12,227,1,0.5039,Medium Risk,1
DRV3035,VEH3035,46,13,0,0,Sedan,11,1500,56.2,2.12,9.86,0.228,42.4,11.7,25,19.2,76.4,3,131,1,0.4108,Medium Risk,1
DRV3036,VEH3036,35,5,3,2,Two-Wheeler,5,200,83.4,14.86,13.55,0.311,14.7,26.2,113,5.8,59.1,6,158,1,0.6866,High Risk,2
DRV3037,VEH3037,31,9,0,0,Hatchback,14,1800,65.2,3.54,6.67,0.234,0.9,42.4,42,16.4,59.0,4,211,1,0.6698,High Risk,2
DRV3038,VEH3038,30,9,0,0,Hatchback,2,1800,73.6,3.01,11.76,0.419,11.5,8.8,89,12.8,89.0,8,59,0,0.388,Medium Risk,1
DRV3039,VEH3039,30,3,2,2,Van,12,2000,29.2,12.4,1.81,0.479,43.3,11.3,54,44.0,59.4,13,354,1,0.813,High Risk,2
DRV3040,VEH3040,30,1,0,0,Sedan,0,2000,86.2,5.77,3.66,0.24,44.6,29.3,17,18.6,99.6,4,32,0,0.4332,Medium Risk,1
DRV3041,VEH3041,19,0,0,0,SUV,11,1400,61.2,5.32,13.05,0.155,26.7,29.4,103,39.9,59.0,13,4,0,0.7871,High Risk,2
DRV3042,VEH3042,34,15,3,2,Sedan,8,1000,41.0,0.71,7.47,0.518,33.6,28.0,67,30.2,89.5,8,283,1,0.5384,Medium Risk,1
DRV3043,VEH3043,43,6,2,0,Van,13,2000,43.1,1.18,5.41,0.353,41.8,12.0,104,9.1,83.4,11,226,1,0.4202,Medium Risk,1
DRV3044,VEH3044,18,0,1,1,Two-Wheeler,6,150,47.7,13.76,8.72,0.144,8.1,49.0,96,52.2,99.8,7,338,1,0.5083,Medium Risk,1
DRV3045,VEH3045,53,33,0,0,Sedan,7,2000,50.6,9.17,11.64,0.289,35.2,43.3,82,25.1,44.6,0,240,1,0.8008,High Risk,2
DRV3046,VEH3046,56,11,2,0,Van,7,1800,72.5,5.02,14.63,0.338,37.7,9.8,106,32.8,58.6,4,284,1,0.725,High Risk,2
DRV3047,VEH3047,19,0,0,1,Hatchback,13,1400,62.2,16.35,12.08,0.131,11.5,8.5,120,10.8,80.1,4,253,1,0.5086,Medium Risk,1
DRV3048,VEH3048,59,30,2,0,Two-Wheeler,14,125,71.3,0.92,1.36,0.249,0.5,46.2,21,24.8,61.0,1,133,1,0.2835,Low Risk,0
DRV3049,VEH3049,58,27,0,1,Two-Wheeler,7,125,61.1,10.49,11.36,0.349,36.0,10.4,68,46.4,92.2,5,292,1,0.5624,Medium Risk,1
DRV3050,VEH3050,18,0,0,1,Two-Wheeler,10,160,47.0,1.09,12.48,0.51,14.2,24.0,68,9.5,42.4,8,287,1,0.7783,High Risk,2
DRV3051,VEH3051,46,4,3,0,Sedan,8,1200,94.2,16.72,14.89,0.347,31.9,0.6,73,26.0,53.9,6,55,0,0.7104,High Risk,2
DRV3052,VEH3052,20,1,2,0,Two-Wheeler,15,200,78.1,2.19,15.88,0.419,3.8,29.8,100,54.1,78.4,7,178,1,0.502,Medium Risk,1
DRV3053,VEH3053,19,0,1,0,SUV,2,1000,73.1,14.3,7.87,0.299,18.3,14.7,44,14.1,88.2,15,232,1,0.5096,Medium Risk,1
DRV3054,VEH3054,57,11,0,1,Hatchback,7,1800,60.4,15.03,8.0,0.076,32.8,34.2,96,36.6,87.3,3,289,1,0.5393,Medium Risk,1
DRV3055,VEH3055,24,2,3,0,Van,5,1800,94.5,12.68,4.95,0.274,5.9,44.6,112,27.9,48.5,1,180,1,0.8454,High Risk,2
DRV3056,VEH3056,30,3,0,0,Sedan,4,1800,79.8,3.35,6.69,0.08,32.8,8.9,63,21.1,84.7,11,56,0,0.3265,Low Risk,0
DRV3057,VEH3057,34,7,2,1,Two-Wheeler,11,150,94.6,16.91,2.82,0.285,23.8,46.8,83,31.0,93.3,1,76,0,0.6204,High Risk,2
DRV3058,VEH3058,24,0,0,1,Sedan,13,2000,51.1,11.05,4.88,0.256,28.1,31.5,51,54.5,48.5,6,218,1,0.6695,High Risk,2
DRV3059,VEH3059,20,0,1,0,Hatchback,4,1500,47.4,5.5,5.88,0.165,33.8,31.1,20,12.1,40.9,14,229,1,0.655,High Risk,2
DRV3060,VEH3060,22,2,0,1,Two-Wheeler,6,110,64.8,6.66,5.56,0.123,37.2,5.0,113,26.4,52.3,15,276,1,0.6547,High Risk,2
DRV3061,VEH3061,48,7,3,1,Two-Wheeler,13,110,69.4,6.41,1.96,0.167,26.0,15.1,120,42.1,69.1,12,277,1,0.4107,Medium Risk,1
DRV3062,VEH3062,29,5,1,0,Van,0,1400,46.9,11.51,9.0,0.374,21.0,12.0,44,25.2,95.4,9,18,0,0.4807,Medium Risk,1
DRV3063,VEH3063,50,24,3,2,Van,13,2000,52.4,6.93,8.24,0.512,20.0,48.3,62,30.3,43.3,1,14,0,0.7253,High Risk,2
DRV3064,VEH3064,20,0,1,0,Sedan,13,1800,30.4,14.66,7.57,0.091,35.1,25.8,34,36.5,78.4,12,357,1,0.5182,Medium Risk,1
DRV3065,VEH3065,31,4,0,0,Sedan,9,1400,39.4,3.92,12.04,0.226,36.6,36.0,51,4.0,78.2,15,12,0,0.4855,Medium Risk,1
DRV3066,VEH3066,53,0,1,1,Two-Wheeler,5,200,63.4,17.05,5.88,0.249,27.2,48.5,111,47.5,46.2,6,214,1,0.6778,High Risk,2
DRV3067,VEH3067,33,10,0,2,SUV,1,1800,51.6,13.32,14.25,0.382,4.1,6.0,50,46.9,71.2,7,122,1,0.5319,Medium Risk,1
DRV3068,VEH3068,35,3,3,2,Van,15,1200,49.7,7.67,9.94,0.133,44.6,27.2,112,48.3,62.2,8,86,0,0.6018,Medium Risk,1
DRV3069,VEH3069,46,13,1,1,Sedan,2,1000,51.0,3.44,10.7,0.053,22.7,22.9,108,48.5,43.5,5,7,0,0.8217,High Risk,2
DRV3070,VEH3070,22,1,0,1,Van,3,1500,86.0,12.52,1.08,0.457,1.7,39.7,12,22.9,58.8,9,340,1,0.7965,High Risk,2
DRV3071,VEH3071,44,18,2,1,Hatchback,13,1000,72.6,10.45,7.96,0.36,8.0,7.9,119,51.6,77.6,12,191,1,0.4915,Medium Risk,1
DRV3072,VEH3072,41,13,2,0,Two-Wheeler,7,110,30.2,11.32,11.16,0.169,30.6,4.8,90,39.7,62.2,2,306,1,0.4732,Medium Risk,1
DRV3073,VEH3073,61,25,1,1,Hatchback,14,1000,62.9,3.05,14.15,0.301,31.5,19.8,76,42.8,61.2,11,49,0,0.5335,Medium Risk,1
DRV3074,VEH3074,38,5,0,2,Two-Wheeler,10,150,39.6,13.25,6.86,0.383,35.1,0.5,116,50.9,42.9,12,321,1,0.791,High Risk,2
DRV3075,VEH3075,40,11,1,0,Hatchback,3,1400,82.8,2.73,10.72,0.163,10.2,10.9,86,54.7,72.1,11,301,1,0.3325,Low Risk,0
DRV3076,VEH3076,51,25,1,0,Van,15,1400,59.5,3.64,11.06,0.256,37.5,33.9,53,8.1,66.4,8,208,1,0.5124,Medium Risk,1
DRV3077,VEH3077,32,7,0,1,SUV,10,1200,49.4,2.78,12.67,0.509,42.3,15.6,97,20.5,66.4,6,60,0,0.5565,Medium Risk,1
DRV3078,VEH3078,18,0,3,2,SUV,8,1000,47.6,9.12,1.83,0.215,30.3,37.2,95,47.4,77.3,5,123,1,0.5034,Medium Risk,1
DRV3079,VEH3079,35,2,0,0,SUV,0,2000,39.3,7.12,1.96,0.34,33.0,6.7,100,41.2,44.0,15,40,0,0.6981,High Risk,2
